"Week
#","Start
Time","End
Time","Duration
Text",List,List ID,Task,Task ID,Department,Priority,Section,"Task
Category","Task
Type"
W03,6:09:29 AM,6:18:09 AM,0:08:40,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:18:14 AM,6:29:40 AM,0:11:26,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:29:51 AM,6:30:44 AM,0:00:53,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:30:50 AM,6:34:48 AM,0:03:58,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:34:48 AM,7:00:23 AM,0:25:35,🌈 Personal,901301650324,🏋🏻‍♀️ Work out,86a2heyde,9.01. Health & fitness,🌱 Routine,9.01.3. Exercise,,
W03,7:00:23 AM,7:01:28 AM,0:01:05,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,7:01:28 AM,7:04:03 AM,0:02:35,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,📌 Life Must,9.11.4. Do house chores,,
W03,7:04:03 AM,7:21:00 AM,0:16:57,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W03,7:20:59 AM,7:22:42 AM,0:01:43,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W03,7:22:41 AM,7:24:22 AM,0:01:41,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,7:24:22 AM,7:28:25 AM,0:04:03,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W03,7:28:25 AM,7:43:04 AM,0:14:39,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W03,7:43:04 AM,8:14:49 AM,0:31:45,🌈 Personal,901301650324,👩🏻‍🏫 Teach dad English,86a2hav51,9.07. Dad,🌱 Routine,9.07.2. Help dad learn English,,
W03,8:14:49 AM,8:18:30 AM,0:03:41,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,8:18:30 AM,8:23:10 AM,0:04:40,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,8:23:09 AM,8:33:52 AM,0:10:43,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,8:33:51 AM,8:35:27 AM,0:01:36,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,8:35:27 AM,8:40:41 AM,0:05:14,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,8:40:41 AM,8:46:08 AM,0:05:27,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,8:46:08 AM,8:49:49 AM,0:03:41,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W03,8:49:49 AM,8:55:20 AM,0:05:31,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,8:55:20 AM,8:58:14 AM,0:02:54,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,8:58:14 AM,9:07:53 AM,0:09:39,👩🏻‍💻 In Business,901301162602,🛟 Contact support_Invelo,86a2591gg,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,☹️ 👌 Obligation,Work
W03,9:07:53 AM,9:08:37 AM,0:00:44,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,9:08:37 AM,9:12:39 AM,0:04:02,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,9:12:39 AM,9:18:57 AM,0:06:18,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,9:18:57 AM,9:25:06 AM,0:06:09,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,9:25:06 AM,9:57:00 AM,0:31:54,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Probate,,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,9:56:59 AM,10:00:20 AM,0:03:21,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,10:00:19 AM,10:01:48 AM,0:01:29,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,10:01:48 AM,10:36:38 AM,0:34:50,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Probate,,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,10:36:38 AM,10:44:34 AM,0:07:56,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,10:44:34 AM,11:29:58 AM,0:45:24,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Probate,,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,11:29:57 AM,11:58:16 AM,0:28:19,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W03,11:58:15 AM,12:03:46 PM,0:05:31,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W03,12:03:45 PM,12:07:35 PM,0:03:50,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,12:07:35 PM,12:11:52 PM,0:04:17,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W03,12:11:52 PM,12:28:41 PM,0:16:49,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W03,12:28:41 PM,12:29:54 PM,0:01:13,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W03,12:29:53 PM,12:35:44 PM,0:05:51,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,12:35:53 PM,1:04:59 PM,0:29:06,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W03,1:04:59 AM,1:11:36 AM,0:06:37,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W03,1:11:36 AM,1:59:45 AM,0:48:09,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Probate,,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,1:59:44 AM,2:07:01 AM,0:07:17,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,2:07:01 AM,2:14:31 AM,0:07:30,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,2:14:31 AM,2:18:38 AM,0:04:07,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,2:18:38 AM,2:45:08 AM,0:26:30,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Probate,,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,2:45:08 AM,2:50:23 AM,0:05:15,🌈 Personal,901301650324,🗑️ Take out trash (And recycle bins on Wed),86a73jktf,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W03,2:50:51 AM,2:55:51 AM,0:05:00,🌈 Personal,901301650324,🗣️ Talk to neighbors,,9.08. Social,📌 Must_Life,9.08.2. Stay in touch w/ family and friends,,
W03,2:55:53 AM,2:55:56 AM,0:00:03,🌈 Personal,901301650324,🗣️ Talk to neighbors,,9.08. Social,📌 Must_Life,9.08.2. Stay in touch w/ family and friends,,
W03,2:56:49 AM,3:22:22 AM,0:25:33,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Probate,,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,3:22:22 AM,3:41:23 AM,0:19:01,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,3:42:04 AM,3:52:03 AM,0:09:59,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,3:52:03 AM,3:55:43 AM,0:03:40,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,3:55:43 AM,4:18:57 AM,0:23:14,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,4:21:19 AM,4:24:20 AM,0:03:01,👩🏻‍💻 In Business,901301162602,🧾 Manage financials_Business,86aad2qdn,7. Fulfill fin and legal obligations,📌 Job Must,7.5. Manage other things,☹️ 👎 Incompetence,
W03,4:24:19 AM,4:45:03 AM,0:20:44,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,4:45:02 AM,4:46:00 AM,0:00:58,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ live bookkeeper,,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,4:46:00 AM,5:23:11 AM,0:37:11,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,5:23:11 AM,5:38:05 AM,0:14:54,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W03,5:38:05 AM,5:41:10 AM,0:03:05,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,5:41:10 AM,5:51:39 AM,0:10:29,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W03,5:51:39 AM,5:54:04 AM,0:02:25,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,5:54:04 AM,6:15:59 AM,0:21:55,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,6:15:59 AM,6:40:03 AM,0:24:04,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W03,6:40:02 AM,7:00:28 AM,0:20:26,🌈 Personal,901301650324,🛟 Contact support_Bank of America,,9.09. Financial,📌 Life Must,9.09.2. Manage bills,,
W03,7:01:00 AM,7:12:00 AM,0:11:00,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,7:12:20 AM,7:20:40 AM,0:08:20,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,7:20:40 AM,7:21:02 AM,0:00:22,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,7:21:02 AM,7:31:02 AM,0:10:00,🌈 Personal,901301650324,🙆🏻‍♀️ Stretch,86a5mn2dg,9.01. Health & fitness,🌱 Routine,9.01.3. Exercise,,
W03,7:31:02 AM,7:46:42 AM,0:15:40,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,7:46:42 AM,8:06:57 AM,0:20:15,🌈 Personal,901301650324,🪣 Soak feet,86a8cg0pc,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,8:06:57 AM,8:12:52 AM,0:05:55,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,8:13:01 AM,8:20:54 AM,0:07:53,🌈 Personal,901301650324,🩺 Measure blood pressure,,,🌱 Routine,,,
W03,8:20:53 AM,8:23:34 AM,0:02:41,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,8:23:34 AM,8:24:04 AM,0:00:30,🚀 On Business,900601952633,✅ Manage tasks,,2. Gain traction,📌 Job Must,2.5. Manage tasks,🙂 👌 Work,Owner
W03,8:24:04 AM,8:32:26 AM,0:08:22,🌈 Personal,901301650324,📚 Read and learn,,9.02. Intellectual,📌 Life Must,9.02. Intellectual,,
W03,8:32:26 AM,8:37:59 AM,0:05:33,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W03,8:37:00 AM,9:00:00 AM,0:23:00,🌈 Personal,901301650324,🗣️ Talk to Matt,86a654xch,9.06. Love,🌱 Routine_Personal,9.06. Love,,
W03,9:00:00 AM,12:00:00 PM,3:00:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W03,12:00:00 AM,5:38:00 AM,5:38:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W03,5:39:02 AM,5:41:22 AM,0:02:20,🌈 Personal,901301650324,💆🏻‍♀️ Massage,86aec0tc9,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,5:41:21 AM,5:42:29 AM,0:01:08,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,5:42:37 AM,5:53:11 AM,0:10:34,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,5:53:20 AM,6:02:25 AM,0:09:05,🌼 Survival Mode,901306296518,🪣 Soak butt,86a9d32yr,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:02:33 AM,6:03:54 AM,0:01:21,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:04:02 AM,6:11:47 AM,0:07:45,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,6:11:47 AM,7:08:28 AM,0:56:41,🌈 Personal,901301650324,🏋🏻‍♀️ Work out,86a2heyde,9.01. Health & fitness,🌱 Routine,9.01.3. Exercise,,
W03,7:08:28 AM,7:10:31 AM,0:02:03,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,📌 Life Must,9.11.4. Do house chores,,
W03,7:10:31 AM,7:34:33 AM,0:24:02,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W03,7:34:33 AM,7:49:47 AM,0:15:14,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W03,7:49:47 AM,7:52:08 AM,0:02:21,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,7:52:08 AM,7:57:08 AM,0:05:00,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W03,7:57:08 AM,7:57:13 AM,0:00:05,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,7:57:12 AM,7:59:44 AM,0:02:32,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W03,7:59:44 AM,8:01:39 AM,0:01:55,🚀 On Business,900601952633,✅ Manage tasks,,2. Gain traction,📌 Job Must,2.5. Manage tasks,🙂 👌 Work,Owner
W03,8:01:39 AM,8:03:08 AM,0:01:29,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W03,8:03:08 AM,8:04:41 AM,0:01:33,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W03,8:04:41 AM,8:16:32 AM,0:11:51,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,8:16:32 AM,8:22:49 AM,0:06:17,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
W03,8:22:49 AM,8:24:23 AM,0:01:34,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W03,8:24:23 AM,8:25:14 AM,0:00:51,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,8:25:14 AM,8:46:36 AM,0:21:22,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W03,8:46:36 AM,8:49:33 AM,0:02:57,🌈 Personal,901301650324,📞 Update cell bill,86a32a8y7,9.09. Financial,📌 Life Must,9.09.2. Manage bills,,
W03,8:49:33 AM,8:53:32 AM,0:03:59,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,8:53:32 AM,8:58:11 AM,0:04:39,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,8:58:11 AM,9:03:51 AM,0:05:40,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W03,9:03:51 AM,9:19:16 AM,0:15:25,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,9:19:16 AM,9:23:23 AM,0:04:07,🌈 Personal,901301650324,🗃️ Organize Mac docs,86a6473b9,9.11. Quality of life,📌 Life Must,9.11.2. Organize stuff,,
W03,9:23:23 AM,9:25:52 AM,0:02:29,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,9:25:52 AM,9:30:04 AM,0:04:12,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W03,9:30:04 AM,9:30:46 AM,0:00:42,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,9:30:46 AM,9:41:56 AM,0:11:10,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,9:41:56 AM,9:51:28 AM,0:09:32,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,9:51:28 AM,9:52:35 AM,0:01:07,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,9:52:35 AM,9:59:07 AM,0:06:32,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W03,9:59:07 AM,10:08:06 AM,0:08:59,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W03,10:08:06 AM,10:21:47 AM,0:13:41,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,10:21:46 AM,10:34:06 AM,0:12:20,🚀 On Business,900601952633,🤖 Automate tasks_Fix things not working from automation,86ae0ttu6,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,10:34:26 AM,10:44:26 AM,0:10:00,👩🏻‍💻 In Business,901301162602,🖥 Zoom w/ Rashel,86adxp45d,6. Build the team,📌 Job Must,6.5. Vendor_Work,🙂 👌 Work,Manager
W03,10:44:40 AM,10:49:31 AM,0:04:51,👩🏻‍💻 In Business,901301162602,🕵🏻 Skip trace prospects,86a83c16d,4. Do deals,📌 Job Must,4.3. Market to prospects,🙂 👌 Work,Work
W03,10:49:31 AM,11:02:17 AM,0:12:46,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W03,11:02:16 AM,11:02:26 AM,0:00:10,👩🏻‍💻 In Business,901301162602,🔨 Set up Invelo,86a69zecj,5. Build processes,📌 Job Must,5.3. Set up softwares,🙂 👌 Work,Manager
W03,11:06:21 AM,11:28:18 AM,0:21:57,🚀 On Business,900601952633,🤖 Automate tasks_Fix things not working from automation,86ae0ttu6,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
